TIME,GEO,NRG_BAL,SIEC,UNIT,Value,Flag and Footnotes
2012,Albania,Gross electricity production,Electricity,Gigawatt-hour,4725,
2012,Albania,Net electricity production,Electricity,Gigawatt-hour,4718,
2012,Serbia,Gross electricity production,Electricity,Gigawatt-hour,36799,
2012,Serbia,Net electricity production,Electricity,Gigawatt-hour,34202,
2012,Turkey,Gross electricity production,Electricity,Gigawatt-hour,239496,
2012,Turkey,Net electricity production,Electricity,Gigawatt-hour,227707,
2012,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,:,
2012,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,:,
2012,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,5943,
2012,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5250,
2012,Moldova,Gross electricity production,Electricity,Gigawatt-hour,932,
2012,Moldova,Net electricity production,Electricity,Gigawatt-hour,803,
2012,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,198878,
2012,Ukraine,Net electricity production,Electricity,Gigawatt-hour,183397,
2012,Georgia,Gross electricity production,Electricity,Gigawatt-hour,:,
2012,Georgia,Net electricity production,Electricity,Gigawatt-hour,:,
2013,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2921089.97,
2013,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2774309.56,
2013,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,3279379.97,
2013,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,3114743.56,
2013,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2334670.88,
2013,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2226133.44,
2013,Belgium,Gross electricity production,Electricity,Gigawatt-hour,83496,
2013,Belgium,Net electricity production,Electricity,Gigawatt-hour,80206.2,
2013,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,43784,
2013,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,39818,
2013,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,86913,
2013,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,79777,
2013,Denmark,Gross electricity production,Electricity,Gigawatt-hour,34742.09,
2013,Denmark,Net electricity production,Electricity,Gigawatt-hour,33138.12,
2013,Germany,Gross electricity production,Electricity,Gigawatt-hour,638701,
2013,Germany,Net electricity production,Electricity,Gigawatt-hour,600926,
2013,Estonia,Gross electricity production,Electricity,Gigawatt-hour,13275,
2013,Estonia,Net electricity production,Electricity,Gigawatt-hour,11823,
2013,Ireland,Gross electricity production,Electricity,Gigawatt-hour,25920.41,
2013,Ireland,Net electricity production,Electricity,Gigawatt-hour,25116.21,
2013,Greece,Gross electricity production,Electricity,Gigawatt-hour,57152,
2013,Greece,Net electricity production,Electricity,Gigawatt-hour,52560,
2013,Spain,Gross electricity production,Electricity,Gigawatt-hour,285631.12,
2013,Spain,Net electricity production,Electricity,Gigawatt-hour,275399,
2013,France,Gross electricity production,Electricity,Gigawatt-hour,582435.51,
2013,France,Net electricity production,Electricity,Gigawatt-hour,558138.96,
2013,Croatia,Gross electricity production,Electricity,Gigawatt-hour,14052,
2013,Croatia,Net electricity production,Electricity,Gigawatt-hour,13660,
2013,Italy,Gross electricity production,Electricity,Gigawatt-hour,289806.6,
2013,Italy,Net electricity production,Electricity,Gigawatt-hour,278833.39,
2013,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,4290.15,
2013,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4119.15,
2013,Latvia,Gross electricity production,Electricity,Gigawatt-hour,6209.06,
2013,Latvia,Net electricity production,Electricity,Gigawatt-hour,5799.89,
2013,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,4762,
2013,Lithuania,Net electricity production,Electricity,Gigawatt-hour,4451,
2013,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,2889.13,
2013,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,2860.37,
2013,Hungary,Gross electricity production,Electricity,Gigawatt-hour,30294,
2013,Hungary,Net electricity production,Electricity,Gigawatt-hour,28031,
2013,Malta,Gross electricity production,Electricity,Gigawatt-hour,2251,
2013,Malta,Net electricity production,Electricity,Gigawatt-hour,2137,
2013,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,101630.23,
2013,Netherlands,Net electricity production,Electricity,Gigawatt-hour,97449.79,
2013,Austria,Gross electricity production,Electricity,Gigawatt-hour,68356.64,
2013,Austria,Net electricity production,Electricity,Gigawatt-hour,65259.7,
2013,Poland,Gross electricity production,Electricity,Gigawatt-hour,164580,
2013,Poland,Net electricity production,Electricity,Gigawatt-hour,150079,
2013,Portugal,Gross electricity production,Electricity,Gigawatt-hour,51673.05,
2013,Portugal,Net electricity production,Electricity,Gigawatt-hour,50411.79,
2013,Romania,Gross electricity production,Electricity,Gigawatt-hour,58888,
2013,Romania,Net electricity production,Electricity,Gigawatt-hour,54134,
2013,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,16103,
2013,Slovenia,Net electricity production,Electricity,Gigawatt-hour,15117,
2013,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,28832,
2013,Slovakia,Net electricity production,Electricity,Gigawatt-hour,27172,
2013,Finland,Gross electricity production,Electricity,Gigawatt-hour,71257,
2013,Finland,Net electricity production,Electricity,Gigawatt-hour,68353,
2013,Sweden,Gross electricity production,Electricity,Gigawatt-hour,153166,
2013,Sweden,Net electricity production,Electricity,Gigawatt-hour,149539,
2013,Iceland,Gross electricity production,Electricity,Gigawatt-hour,18116,
2013,Iceland,Net electricity production,Electricity,Gigawatt-hour,18000,
2013,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,:,
2013,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,:,
2013,Norway,Gross electricity production,Electricity,Gigawatt-hour,134072,
2013,Norway,Net electricity production,Electricity,Gigawatt-hour,133485,
2013,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,358290,
2013,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,340434,
2013,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,3945,
2013,Montenegro,Net electricity production,Electricity,Gigawatt-hour,3809,
2013,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,6094,
2013,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,5672,
2013,Albania,Gross electricity production,Electricity,Gigawatt-hour,6959,
2013,Albania,Net electricity production,Electricity,Gigawatt-hour,6950,
2013,Serbia,Gross electricity production,Electricity,Gigawatt-hour,39877,
2013,Serbia,Net electricity production,Electricity,Gigawatt-hour,37170,
2013,Turkey,Gross electricity production,Electricity,Gigawatt-hour,240154,
2013,Turkey,Net electricity production,Electricity,Gigawatt-hour,228977,
2013,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,:,
2013,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,:,
2013,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,6525,
2013,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5861,
2013,Moldova,Gross electricity production,Electricity,Gigawatt-hour,905,
2013,Moldova,Net electricity production,Electricity,Gigawatt-hour,781,
2013,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,194377,
2013,Ukraine,Net electricity production,Electricity,Gigawatt-hour,179084,
2013,Georgia,Gross electricity production,Electricity,Gigawatt-hour,10059,
2013,Georgia,Net electricity production,Electricity,Gigawatt-hour,9860,
2014,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2861547.77,
2014,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2716977.89,
2014,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,3199647.77,
2014,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,3038594.89,
2014,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2274375.76,
2014,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2167645.64,
2014,Belgium,Gross electricity production,Electricity,Gigawatt-hour,72645.9,
2014,Belgium,Net electricity production,Electricity,Gigawatt-hour,69817.6,
2014,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,47485,
2014,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,43231,
2014,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,86148,
2014,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,79116,
2014,Denmark,Gross electricity production,Electricity,Gigawatt-hour,32184.01,
2014,Denmark,Net electricity production,Electricity,Gigawatt-hour,30815.25,
2014,Germany,Gross electricity production,Electricity,Gigawatt-hour,627806,
2014,Germany,Net electricity production,Electricity,Gigawatt-hour,590874,
2014,Estonia,Gross electricity production,Electricity,Gigawatt-hour,12446,
2014,Estonia,Net electricity production,Electricity,Gigawatt-hour,11013,
2014,Ireland,Gross electricity production,Electricity,Gigawatt-hour,26087.08,
2014,Ireland,Net electricity production,Electricity,Gigawatt-hour,25312.63,
2014,Greece,Gross electricity production,Electricity,Gigawatt-hour,50474,
2014,Greece,Net electricity production,Electricity,Gigawatt-hour,46702,
2014,Spain,Gross electricity production,Electricity,Gigawatt-hour,278749.28,
2014,Spain,Net electricity production,Electricity,Gigawatt-hour,268380,
2014,France,Gross electricity production,Electricity,Gigawatt-hour,572711.14,
2014,France,Net electricity production,Electricity,Gigawatt-hour,548861.77,
2014,Croatia,Gross electricity production,Electricity,Gigawatt-hour,13554,
2014,Croatia,Net electricity production,Electricity,Gigawatt-hour,13159,
2014,Italy,Gross electricity production,Electricity,Gigawatt-hour,279827.34,
2014,Italy,Net electricity production,Electricity,Gigawatt-hour,269147.94,
2014,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,4350.44,
2014,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4145.44,
2014,Latvia,Gross electricity production,Electricity,Gigawatt-hour,5139.35,
2014,Latvia,Net electricity production,Electricity,Gigawatt-hour,4732,
2014,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,4397,
2014,Lithuania,Net electricity production,Electricity,Gigawatt-hour,4144,
2014,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,2964.98,
2014,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,2937.81,
2014,Hungary,Gross electricity production,Electricity,Gigawatt-hour,29403,
2014,Hungary,Net electricity production,Electricity,Gigawatt-hour,27141,
2014,Malta,Gross electricity production,Electricity,Gigawatt-hour,2245,
2014,Malta,Net electricity production,Electricity,Gigawatt-hour,2137,
2014,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,103358.7,
2014,Netherlands,Net electricity production,Electricity,Gigawatt-hour,98714.7,
2014,Austria,Gross electricity production,Electricity,Gigawatt-hour,65438.87,
2014,Austria,Net electricity production,Electricity,Gigawatt-hour,62247.6,
2014,Poland,Gross electricity production,Electricity,Gigawatt-hour,159059,
2014,Poland,Net electricity production,Electricity,Gigawatt-hour,145214,
2014,Portugal,Gross electricity production,Electricity,Gigawatt-hour,52802.68,
2014,Portugal,Net electricity production,Electricity,Gigawatt-hour,51527.17,
2014,Romania,Gross electricity production,Electricity,Gigawatt-hour,65676,
2014,Romania,Net electricity production,Electricity,Gigawatt-hour,60699,
2014,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,17437,
2014,Slovenia,Net electricity production,Electricity,Gigawatt-hour,16486,
2014,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,27401,
2014,Slovakia,Net electricity production,Electricity,Gigawatt-hour,25007,
2014,Finland,Gross electricity production,Electricity,Gigawatt-hour,68094,
2014,Finland,Net electricity production,Electricity,Gigawatt-hour,65458,
2014,Sweden,Gross electricity production,Electricity,Gigawatt-hour,153663,
2014,Sweden,Net electricity production,Electricity,Gigawatt-hour,149957,
2014,Iceland,Gross electricity production,Electricity,Gigawatt-hour,18123,
2014,Iceland,Net electricity production,Electricity,Gigawatt-hour,17803,
2014,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,42,
2014,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,42,
2014,Norway,Gross electricity production,Electricity,Gigawatt-hour,141970,
2014,Norway,Net electricity production,Electricity,Gigawatt-hour,141342,
2014,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,338100,
2014,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,321617,
2014,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,3173,
2014,Montenegro,Net electricity production,Electricity,Gigawatt-hour,3038,
2014,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,5374,
2014,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,4976,
2014,Albania,Gross electricity production,Electricity,Gigawatt-hour,4724,
2014,Albania,Net electricity production,Electricity,Gigawatt-hour,4708,
2014,Serbia,Gross electricity production,Electricity,Gigawatt-hour,34060,
2014,Serbia,Net electricity production,Electricity,Gigawatt-hour,31899,
2014,Turkey,Gross electricity production,Electricity,Gigawatt-hour,251963,
2014,Turkey,Net electricity production,Electricity,Gigawatt-hour,239449,
2014,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,17023,
2014,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,16035,
2014,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,5436,
2014,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5002,
2014,Moldova,Gross electricity production,Electricity,Gigawatt-hour,963,
2014,Moldova,Net electricity production,Electricity,Gigawatt-hour,837,
2014,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,182818,
2014,Ukraine,Net electricity production,Electricity,Gigawatt-hour,168430,
2014,Georgia,Gross electricity production,Electricity,Gigawatt-hour,10371,
2014,Georgia,Net electricity production,Electricity,Gigawatt-hour,10154,
2015,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2906839.59,
2015,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2761128.95,
2015,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,3244926,
2015,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,3088576.11,
2015,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2309663.96,
2015,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2201414.81,
2015,Belgium,Gross electricity production,Electricity,Gigawatt-hour,69824.5,
2015,Belgium,Net electricity production,Electricity,Gigawatt-hour,67379.3,
2015,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,49228,
2015,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,44727,
2015,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,83892,
2015,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,76916,
2015,Denmark,Gross electricity production,Electricity,Gigawatt-hour,28940.63,
2015,Denmark,Net electricity production,Electricity,Gigawatt-hour,27921.14,
2015,Germany,Gross electricity production,Electricity,Gigawatt-hour,648309,
2015,Germany,Net electricity production,Electricity,Gigawatt-hour,610292,
2015,Estonia,Gross electricity production,Electricity,Gigawatt-hour,10148.83,
2015,Estonia,Net electricity production,Electricity,Gigawatt-hour,9062,
2015,Ireland,Gross electricity production,Electricity,Gigawatt-hour,28390.63,
2015,Ireland,Net electricity production,Electricity,Gigawatt-hour,27622.56,
2015,Greece,Gross electricity production,Electricity,Gigawatt-hour,51874,
2015,Greece,Net electricity production,Electricity,Gigawatt-hour,47806,
2015,Spain,Gross electricity production,Electricity,Gigawatt-hour,280911.45,
2015,Spain,Net electricity production,Electricity,Gigawatt-hour,269751,
2015,France,Gross electricity production,Electricity,Gigawatt-hour,579589.35,
2015,France,Net electricity production,Electricity,Gigawatt-hour,555297.54,
